Concentrations in ppbv,,m/z 47.01204 [C1H3O2],m/z 59.04874 [C3H7O1],m/z 61.02806 [C2H5O2],m/z  127.075 [C7H11O2],m/z 137.1339 [C10H17],m/z  139.113 [C9H15O1],m/z 143.1063 [C8H15O2],m/z 155.1074 [C9H15O2],m/z 157.0866 [C8H13O3],m/z 171.1014 [C9H15O3],m/z 173.0805 [C8H13O4],m/z 187.0977 [C9H15O4],m/z 201.1118 [C10H17O4]
,,m/z 47.0118,m/z 59.04863,m/z 61.02766,m/z 127.0748,m/z 137.132,m/z 139.1119,m/z 143.1056  ,m/z 155.1068,m/z 157.086,m/z 171.1006,m/z 173.0808,m/z 187.0966,m/z 201.1119
time_string,time_number,C1H3O2,C3H7O1,C2H5O2,C7H11O2,C10H17,C9H15O1,C8H15O2,C9H15O2,C8H13O3,C9H15O3,C8H13O4,C9H15O4,C10H17O4
12/7/2023 14:30,45267.6055,1.2143,1.9157,0.40291,0.12614,5.1899,5.0068,0.017094,1.7507,0.040973,0.076994,0.010179,0.007301,0.0052244
12/7/2023 14:30,45267.6055,1.1484,1.9399,0.42415,0.13141,4.9298,5.0107,0.016318,1.7616,0.038143,0.083186,0.015779,0.010419,0.0039494
12/7/2023 14:30,45267.6055,1.1959,1.9329,0.39475,0.11561,5.1014,4.892,0.019539,1.7467,0.031473,0.071646,0.014947,0.0085092,0.0053767
12/7/2023 14:30,45267.6055,1.214,1.872,0.34851,0.13012,5.1962,4.9863,0.014725,1.7402,0.03638,0.075472,0.011231,0.0059763,0.0060577
12/7/2023 14:30,45267.6055,1.2405,1.8349,0.37406,0.11431,5.1383,5.0379,0.0099004,1.7369,0.038488,0.076067,0.015437,0.010634,0.0038919
12/7/2023 14:30,45267.6055,1.1948,1.8575,0.35073,0.12411,5.2304,5.0441,0.019964,1.7478,0.035724,0.078203,0.012241,0.0074781,0.0059128
12/7/2023 14:30,45267.6055,1.2468,1.835,0.4147,0.13018,5.119,5.0371,0.013187,1.7686,0.04219,0.077257,0.011163,0.011742,0.003979
12/7/2023 14:30,45267.6055,1.1435,1.8331,0.35005,0.12052,5.2639,5.0302,0.0144,1.7327,0.040364,0.069092,0.0099482,0.0060274,0.0071632
12/7/2023 14:30,45267.6055,1.2097,1.8757,0.35023,0.12815,5.171,4.9938,0.015453,1.7816,0.037176,0.072474,0.0099783,0.010839,0.0082357
12/7/2023 14:31,45267.6055,1.1373,1.837,0.37332,0.13465,5.1378,5.0493,0.015667,1.7274,0.035516,0.074513,0.014523,0.010929,0.0039195
12/7/2023 14:31,45267.6055,1.2291,1.9362,0.38566,0.13519,5.1441,5.0577,0.018438,1.7726,0.034382,0.069139,0.011978,0.0091065,0.0057866
12/7/2023 14:31,45267.6055,1.2669,1.9227,0.36035,0.12599,5.0896,5.0529,0.012371,1.7426,0.039107,0.075745,0.0095087,0.0091238,0.0029068
12/7/2023 14:31,45267.6055,1.2373,1.8982,0.40959,0.11581,5.0492,5.0277,0.015686,1.7418,0.042133,0.072996,0.014467,0.0094117,0.0043524
12/7/2023 14:31,45267.6055,1.1971,1.9652,0.41959,0.11756,5.034,5.0262,0.017484,1.7301,0.04186,0.079549,0.0091779,0.007538,0.008375
12/7/2023 14:31,45267.6055,1.2261,1.8316,0.39099,0.11381,5.143,5.0027,0.015021,1.786,0.032116,0.075853,0.0073742,0.0088901,0.0070118
12/7/2023 14:31,45267.6055,1.2126,1.7796,0.3802,0.12039,5.1108,5.0789,0.015002,1.741,0.040042,0.077862,0.014385,0.0090007,0.0042766
12/7/2023 14:31,45267.6055,1.1695,1.9327,0.37962,0.1245,5.0564,5.0679,0.02062,1.7412,0.039912,0.07021,0.016529,0.0086314,0.0046087
12/7/2023 14:31,45267.6055,1.195,1.8899,0.37069,0.13299,5.1875,5.0304,0.015297,1.7688,0.038839,0.070412,0.010444,0.011834,0.0046302
12/7/2023 14:31,45267.6055,1.2561,1.8579,0.3801,0.13046,5.1744,5.1148,0.017099,1.7605,0.044125,0.080297,0.01554,0.0079405,0.0080911
12/7/2023 14:31,45267.6055,1.2178,1.909,0.40772,0.12875,5.1495,5.0026,0.016027,1.7363,0.04331,0.074743,0.013389,0.0075105,0.0047389
12/7/2023 14:31,45267.6055,1.2012,1.9037,0.40049,0.12391,5.1954,5.025,0.019412,1.7547,0.041227,0.077682,0.0083521,0.0072776,0.0051889
12/7/2023 14:31,45267.6055,1.2747,1.9532,0.40242,0.11737,5.1048,5.0208,0.012374,1.7382,0.04391,0.070837,0.013007,0.006787,0.0017941
12/7/2023 14:31,45267.6055,1.1805,1.8488,0.37225,0.12194,5.1719,5.0376,0.015837,1.7583,0.040581,0.07296,0.01466,0.0069694,0.0047944
12/7/2023 14:31,45267.6055,1.235,1.8786,0.36855,0.12076,5.2679,5.1003,0.020494,1.7671,0.044059,0.071205,0.013532,0.0091301,0.0033488
12/7/2023 14:31,45267.6055,1.1609,1.839,0.40944,0.11651,5.1942,5.058,0.016126,1.7966,0.041771,0.072762,0.013758,0.0091253,0.0053956
12/7/2023 14:31,45267.6055,1.2332,1.8769,0.36099,0.11915,5.1221,5.0203,0.01765,1.7887,0.038012,0.075376,0.01375,0.0082839,0.0036659
12/7/2023 14:31,45267.6055,1.2185,1.8328,0.40727,0.12319,5.1077,5.0002,0.021599,1.7868,0.031567,0.072704,0.010818,0.0052068,0.0058901
12/7/2023 14:31,45267.6055,1.2407,1.8415,0.37957,0.11676,5.1436,5.0877,0.018423,1.7561,0.038483,0.074051,0.012529,0.0075901,0.0027016
12/7/2023 14:31,45267.6055,1.1792,1.8276,0.39609,0.12929,5.1147,5.0773,0.015801,1.7387,0.037235,0.079029,0.011744,0.0065843,0.0055954
12/7/2023 14:31,45267.6055,1.2293,1.8211,0.37295,0.1224,5.0888,5.1302,0.018627,1.7196,0.034322,0.068332,0.013711,0.0083474,0.0058537
12/7/2023 14:31,45267.6055,1.1416,1.8249,0.38279,0.11868,5.181,5.1066,0.016536,1.7698,0.036808,0.075652,0.013701,0.0081197,0.0068895
12/7/2023 14:31,45267.6055,1.2059,1.8591,0.36512,0.12421,4.9957,5.0057,0.014927,1.7618,0.040146,0.072618,0.013695,0.0078849,0.0037747
12/7/2023 14:31,45267.6055,1.2338,1.8078,0.38883,0.12553,5.06,5.0663,0.014159,1.7814,0.042318,0.08098,0.012156,0.009698,0.0042184
12/7/2023 14:31,45267.6055,1.2078,1.8081,0.36373,0.12895,5.0773,5.0596,0.02218,1.6955,0.034742,0.072693,0.013511,0.0060992,0.0059553
12/7/2023 14:31,45267.6055,1.2176,1.8498,0.35274,0.12722,5.0349,5.0346,0.019176,1.7248,0.04042,0.07658,0.012159,0.0080429,0.0065077
12/7/2023 14:31,45267.6055,1.1491,1.8598,0.3801,0.12576,5.0842,5.1082,0.015686,1.7442,0.039031,0.073782,0.016341,0.010946,0.0075632
12/7/2023 14:31,45267.6055,1.2702,1.8539,0.37774,0.12262,5.0344,5.0672,0.012076,1.7224,0.042559,0.074209,0.0096958,0.0091491,0.0064712
12/7/2023 14:31,45267.6055,1.2281,1.8562,0.333,0.13251,5.0509,5.0046,0.015167,1.7641,0.047709,0.080609,0.017156,0.0096608,0.0025699
12/7/2023 14:31,45267.6055,1.1893,1.846,0.37075,0.13199,5.1598,5.1227,0.022566,1.7434,0.034996,0.073627,0.013938,0.0094519,0.0045294
12/7/2023 14:32,45267.6055,1.2373,1.8164,0.35007,0.13747,5.2905,5.0848,0.019436,1.7865,0.041323,0.076545,0.011578,0.0066977,0.0046083
12/7/2023 14:32,45267.6055,1.1676,1.9235,0.37703,0.12737,5.0845,4.9537,0.013977,1.7864,0.03686,0.067576,0.011964,0.0072298,0.0064508
12/7/2023 14:32,45267.6055,1.2193,1.8664,0.37172,0.12634,5.0899,5.0065,0.018995,1.7451,0.037665,0.072047,0.011437,0.0071375,0.0044609
12/7/2023 14:32,45267.6055,1.2125,1.8946,0.39786,0.11455,5.0515,5.0805,0.018998,1.7786,0.044847,0.079322,0.010325,0.0062867,0.0042103
12/7/2023 14:32,45267.6055,1.2218,1.8397,0.38852,0.11877,5.0654,5.1226,0.01322,1.7838,0.038201,0.078349,0.013864,0.0065459,0.0051341
12/7/2023 14:32,45267.6055,1.2371,1.8431,0.38872,0.12116,5.2035,5.0669,0.019409,1.7679,0.039545,0.072056,0.011871,0.0081809,0.0054903
12/7/2023 14:32,45267.6055,1.2046,1.8366,0.3602,0.11534,5.089,5.101,0.018146,1.7518,0.042083,0.071663,0.011144,0.0073302,0.0068945
12/7/2023 14:32,45267.6055,1.1991,1.8252,0.35995,0.13485,5.0915,5.1067,0.020529,1.7534,0.034615,0.085477,0.012799,0.011172,0.0051062
12/7/2023 14:32,45267.6055,1.2104,1.8276,0.40513,0.12512,5.0885,5.1658,0.018243,1.7945,0.040063,0.079847,0.013143,0.0090691,0.0067336
12/7/2023 14:32,45267.6055,1.1356,1.8326,0.36333,0.13413,5.0783,5.0858,0.021332,1.7514,0.041219,0.074956,0.014556,0.01041,0.0052411
12/7/2023 14:32,45267.6055,1.2368,1.9141,0.36914,0.12516,5.1606,5.0962,0.018055,1.7863,0.040487,0.069677,0.012519,0.0087505,0.0035071
12/7/2023 14:32,45267.6055,1.1943,1.89,0.36585,0.12768,5.1071,5.1067,0.017162,1.7583,0.038929,0.078737,0.0093249,0.008201,0.0069717
12/7/2023 14:32,45267.6055,1.2346,1.9319,0.356,0.13277,5.1239,5.0984,0.019801,1.7741,0.040035,0.080249,0.016846,0.0056402,0.0054126
12/7/2023 14:32,45267.6055,1.2287,1.9078,0.38984,0.12083,5.1828,5.1059,0.016502,1.7222,0.041169,0.075483,0.011799,0.0070481,0.0066389
12/7/2023 14:32,45267.6055,1.2326,1.9058,0.43046,0.11532,5.023,5.0878,0.017072,1.7603,0.040734,0.075569,0.0139,0.0096593,0.0044728
12/7/2023 14:32,45267.6055,1.2017,1.9628,0.39736,0.13276,5.0029,4.9928,0.019751,1.754,0.035512,0.076924,0.014556,0.010438,0.0043524
12/7/2023 14:32,45267.6055,1.2436,1.9941,0.40027,0.12331,5.0684,5.0207,0.020777,1.7618,0.039307,0.076827,0.014928,0.00786,0.0054667
12/7/2023 14:32,45267.6055,1.1957,1.8475,0.39523,0.1162,5.1052,4.9975,0.020525,1.7752,0.041579,0.074445,0.013394,0.0076143,0.0075478
12/7/2023 14:32,45267.6055,1.1879,1.9102,0.38563,0.12931,5.0768,5.0714,0.013598,1.7983,0.040451,0.072603,0.014905,0.012479,0.0074789
12/7/2023 14:32,45267.6055,1.2241,1.8551,0.38801,0.12576,5.1262,5.0377,0.025613,1.7528,0.044922,0.080203,0.013568,0.0066926,0.0066446
12/7/2023 14:32,45267.6055,1.1501,1.9087,0.39849,0.12004,5.0684,5.0947,0.016688,1.7831,0.033729,0.074184,0.012531,0.0093309,0.0040407
12/7/2023 14:32,45267.6055,1.1717,1.8509,0.38096,0.11543,5.1525,5.0792,0.01805,1.7693,0.038018,0.075321,0.017632,0.0082366,0.0052031
12/7/2023 14:32,45267.6055,1.2034,1.8289,0.39327,0.12413,5.1356,5.0313,0.02166,1.7779,0.037653,0.076868,0.013133,0.010025,0.0042944
12/7/2023 14:32,45267.6055,1.2104,1.8215,0.383,0.12232,5.144,5.0641,0.014686,1.7888,0.039201,0.073898,0.015219,0.011865,0.0036237
12/7/2023 14:32,45267.6055,1.1985,1.904,0.40284,0.12615,5.0674,5.0947,0.023025,1.7867,0.041198,0.065646,0.013812,0.0085908,0.0059872
12/7/2023 14:32,45267.6055,1.3066,1.9305,0.37054,0.12457,5.0486,5.1032,0.014807,1.7526,0.035306,0.074597,0.012501,0.0075246,0.0040607
12/7/2023 14:32,45267.6055,1.186,1.9084,0.36502,0.11899,5.1142,5.1498,0.015673,1.8074,0.038929,0.068937,0.014985,0.0091044,0.0065715
12/7/2023 14:32,45267.6055,1.2581,1.9275,0.36013,0.1346,5.1614,5.1069,0.013147,1.7745,0.033252,0.074529,0.010579,0.010721,0.0094391
12/7/2023 14:32,45267.6055,1.227,1.8978,0.36135,0.12342,5.1245,5.0289,0.018882,1.7617,0.03479,0.078475,0.016942,0.010253,0.0049845
12/7/2023 14:32,45267.6055,1.1929,1.8253,0.36401,0.1367,5.0408,5.1002,0.013758,1.7914,0.040814,0.068825,0.013065,0.010385,0.0037932
12/7/2023 14:33,45267.6055,1.1355,1.9768,0.37611,0.12388,5.0775,5.1308,0.014779,1.7385,0.037426,0.077116,0.013058,0.0047972,0.0058966
12/7/2023 14:33,45267.6055,1.155,1.949,0.42031,0.13808,5.1451,5.0352,0.018219,1.7882,0.042942,0.073571,0.013209,0.0080852,0.0039962
12/7/2023 14:33,45267.6055,1.211,1.8974,0.3842,0.12706,5.0943,5.109,0.020542,1.7768,0.040703,0.070708,0.012396,0.0087047,0.0054708
12/7/2023 14:33,45267.6055,1.2191,1.9625,0.39323,0.12843,5.0522,5.1365,0.019681,1.7805,0.037188,0.076112,0.015447,0.011431,0.0095117
12/7/2023 14:33,45267.6055,1.1794,1.8254,0.39226,0.13219,5.0783,5.1317,0.023137,1.7788,0.042125,0.077181,0.017701,0.0090587,0.0024858
12/7/2023 14:33,45267.6055,1.1867,1.851,0.38205,0.12025,5.1127,5.0556,0.016185,1.8203,0.044613,0.075283,0.017646,0.0087954,0.0071046
12/7/2023 14:33,45267.6055,1.1975,1.816,0.36743,0.1509,5.1754,5.1932,0.010733,1.7764,0.038306,0.075699,0.01354,0.011616,0.0037567
12/7/2023 14:33,45267.6055,1.2496,1.8514,0.3516,0.11742,5.1158,5.1259,0.020133,1.8049,0.030055,0.072704,0.013986,0.0092287,0.0068536
12/7/2023 14:33,45267.6055,1.2314,1.9482,0.40599,0.12441,5.0061,5.0563,0.020315,1.7588,0.035077,0.073184,0.012441,0.011423,0.0041145
12/7/2023 14:33,45267.6055,1.2071,1.9739,0.42341,0.12285,5.0902,5.0763,0.024923,1.7651,0.03814,0.076823,0.017208,0.0066982,0.0046591
12/7/2023 14:33,45267.6055,1.2703,1.8231,0.38462,0.12551,5.0733,5.1018,0.023171,1.8011,0.041312,0.07438,0.014825,0.0062232,0.0026859
12/7/2023 14:33,45267.6055,1.2324,1.8522,0.34929,0.1228,5.1202,5.1499,0.018317,1.7833,0.033522,0.072812,0.013107,0.011061,0.0031673
12/7/2023 14:33,45267.6055,1.2032,1.9056,0.383,0.12318,5.0128,5.0538,0.019635,1.7956,0.032162,0.073706,0.011646,0.0021425,0.0039338
12/7/2023 14:33,45267.6055,1.2214,2.0223,0.42386,0.13257,5.0024,5.079,0.016465,1.7826,0.041772,0.069167,0.014356,0.0079419,0.0081671
12/7/2023 14:33,45267.6055,1.1871,1.9,0.38845,0.13314,5.0747,5.0865,0.018937,1.7413,0.036519,0.080384,0.015149,0.0057125,0.0058519
12/7/2023 14:33,45267.6055,1.2011,1.9103,0.39286,0.12813,4.8842,5.1007,0.018772,1.7451,0.041412,0.083317,0.013097,0.010486,0.0055527
12/7/2023 14:33,45267.6055,1.2058,1.919,0.37874,0.12173,5.1306,5.0862,0.01675,1.752,0.044436,0.073832,0.011813,0.0081245,0.0043889
12/7/2023 14:33,45267.6055,1.2492,1.8302,0.37957,0.12387,5.0824,5.1272,0.018724,1.7154,0.043992,0.073004,0.018389,0.0093247,0.0044365
12/7/2023 14:33,45267.6055,1.2425,1.8321,0.36949,0.1246,5.0001,5.1358,0.016068,1.7453,0.041395,0.076554,0.014097,0.009718,0.0077958
12/7/2023 14:33,45267.6055,1.2269,1.9036,0.38056,0.12409,5.0062,5.1909,0.016909,1.8088,0.03933,0.080305,0.01203,0.0097973,0.0061478
12/7/2023 14:33,45267.6055,1.2501,1.9307,0.37298,0.12141,4.9771,5.1595,0.016259,1.7201,0.039964,0.069034,0.010133,0.0076095,0.0055431
12/7/2023 14:33,45267.6055,1.2009,1.8307,0.37395,0.12804,4.948,5.1033,0.018995,1.7894,0.041616,0.080374,0.01904,0.0076541,0.0043718
12/7/2023 14:33,45267.6055,1.2088,1.905,0.37343,0.13989,5.0895,5.1823,0.022567,1.8035,0.041709,0.064251,0.014317,0.01064,0.0056939
12/7/2023 14:33,45267.6055,1.3005,1.8475,0.38296,0.13929,4.9799,5.1812,0.013794,1.8048,0.039943,0.078054,0.014654,0.0080734,0.0063651
12/7/2023 14:33,45267.6055,1.24,1.8457,0.3854,0.11871,5.1288,5.0706,0.015369,1.7692,0.04186,0.069097,0.013459,0.0086596,0.0042906
12/7/2023 14:33,45267.6055,1.2019,1.9205,0.34855,0.12595,5.0256,5.0711,0.012131,1.8011,0.042542,0.075562,0.015871,0.008071,0.004874
12/7/2023 14:33,45267.6055,1.249,1.8903,0.36709,0.12463,5.0321,5.0738,0.014564,1.735,0.041081,0.079484,0.012952,0.0069801,0.0071154
12/7/2023 14:33,45267.6055,1.2554,1.8295,0.35742,0.12499,5.104,5.1091,0.021651,1.7921,0.030701,0.074606,0.011867,0.0078993,0.0046587
12/7/2023 14:33,45267.6055,1.1604,1.8313,0.37745,0.11966,5.182,5.074,0.016827,1.7332,0.041886,0.075306,0.012155,0.0086247,0.0068676
12/7/2023 14:33,45267.6055,1.2461,1.8671,0.42219,0.13372,5.0066,5.1021,0.015572,1.8156,0.043694,0.079328,0.017681,0.0057179,0.0064185
12/7/2023 14:34,45267.6055,1.2386,1.8898,0.40253,0.12496,5.0165,5.0932,0.013178,1.7495,0.041903,0.078408,0.011094,0.010477,0.0067355
12/7/2023 14:34,45267.6055,1.1493,1.859,0.38778,0.12682,5.0453,5.0736,0.0172,1.771,0.034099,0.077029,0.01233,0.0079461,0.0034953
12/7/2023 14:34,45267.6055,1.2238,1.9252,0.41972,0.13527,5.038,5.0872,0.02063,1.7792,0.040475,0.074628,0.01076,0.010255,0.0066296
12/7/2023 14:34,45267.6055,1.2516,1.9742,0.38133,0.12979,5.0822,5.0539,0.020619,1.7631,0.0379,0.072996,0.012956,0.012193,0.0053362
12/7/2023 14:34,45267.6055,1.2012,1.9357,0.37429,0.12338,5.0577,5.0933,0.021556,1.7884,0.036578,0.071168,0.012127,0.008251,0.0035509
12/7/2023 14:34,45267.6055,1.1958,1.9517,0.40809,0.12836,5.0578,5.0477,0.015124,1.7682,0.037383,0.078719,0.015059,0.008084,0.0057573
12/7/2023 14:34,45267.6055,1.2175,1.9236,0.39683,0.12038,5.0431,5.0261,0.012823,1.7512,0.042261,0.077364,0.0098048,0.010173,0.0083239
12/7/2023 14:34,45267.6055,1.1799,2.0174,0.38267,0.12239,4.9645,5.1075,0.020381,1.735,0.041333,0.075602,0.015849,0.0077596,0.005117
12/7/2023 14:34,45267.6055,1.2245,2.0262,0.4062,0.13805,4.9267,5.0783,0.02144,1.7619,0.042562,0.077931,0.017994,0.010555,0.005856
12/7/2023 14:34,45267.6055,1.1457,2.0456,0.38697,0.12868,4.8334,5.0563,0.016838,1.7765,0.039202,0.071048,0.014546,0.009633,0.0075345
12/7/2023 14:34,45267.6055,1.254,2.0333,0.40927,0.13281,4.9701,5.06,0.018114,1.7816,0.04372,0.075763,0.0097632,0.0066259,0.0056382
12/7/2023 14:34,45267.6055,1.2552,1.9917,0.4113,0.12562,4.9276,5.101,0.019542,1.7834,0.03829,0.071752,0.014387,0.010628,0.00501
12/7/2023 14:34,45267.6055,1.2388,1.9882,0.39937,0.12434,4.9863,5.0648,0.019337,1.7589,0.039498,0.069118,0.015397,0.0056447,0.0051882
12/7/2023 14:34,45267.6055,1.2321,2.0313,0.4357,0.12847,4.9663,5.044,0.013983,1.7852,0.038256,0.069235,0.014054,0.0090724,0.0040096
12/7/2023 14:34,45267.6055,1.1799,1.9344,0.40435,0.13938,4.9073,5.0228,0.021007,1.7634,0.041539,0.071252,0.011368,0.0090105,0.006808
12/7/2023 14:34,45267.6055,1.2087,1.9116,0.40221,0.12951,4.931,5.0314,0.0133,1.7483,0.030939,0.073287,0.015529,0.0073744,0.0063819
12/7/2023 14:34,45267.6055,1.2723,1.8864,0.41866,0.12182,4.9885,5.0948,0.017909,1.7329,0.036092,0.079346,0.015512,0.012501,0.0072867
12/7/2023 14:34,45267.6055,1.2008,1.9263,0.35611,0.12607,4.9393,5.0901,0.015219,1.7154,0.039403,0.077156,0.01077,0.0091561,0.0031383
12/7/2023 14:34,45267.6055,1.1921,2.0283,0.39829,0.12564,4.9663,5.1345,0.019665,1.7821,0.034297,0.074499,0.010904,0.0088307,0.0042921
12/7/2023 14:34,45267.6055,1.2709,2.1193,0.42872,0.13002,4.8769,5.0139,0.020896,1.7793,0.041303,0.073827,0.013665,0.0068955,0.0087263
12/7/2023 14:34,45267.6094,1.1575,1.9897,0.38389,0.12847,4.884,5.0591,0.015968,1.7262,0.042904,0.06875,0.008899,0.006302,0.0040343
12/7/2023 14:34,45267.6094,1.2143,1.9261,0.42088,0.12698,5.0009,5.1105,0.021048,1.7288,0.044102,0.078038,0.012065,0.0062214,0.0069405
12/7/2023 14:34,45267.6094,1.1318,1.8681,0.39216,0.12681,4.9252,5.0801,0.021099,1.751,0.045717,0.067162,0.016488,0.0076867,0.0053084
12/7/2023 14:34,45267.6094,1.1657,1.9381,0.3803,0.13374,4.9991,5.1022,0.019031,1.7639,0.040046,0.077951,0.01341,0.0081117,0.0053383
12/7/2023 14:34,45267.6094,1.2741,1.9081,0.4202,0.12715,5.0004,5.1342,0.012576,1.7727,0.03394,0.073205,0.017659,0.0069477,0.0061176
12/7/2023 14:34,45267.6094,1.2703,1.8629,0.374,0.12298,5.016,5.1392,0.015899,1.7746,0.035332,0.074256,0.014232,0.0068487,0.0031893
12/7/2023 14:34,45267.6094,1.2614,1.8887,0.36482,0.13676,5.03,5.0969,0.021956,1.767,0.040279,0.074098,0.011517,0.0066893,0.0046048
12/7/2023 14:34,45267.6094,1.2106,1.9003,0.36292,0.11791,5.111,5.1478,0.012712,1.7721,0.036318,0.070087,0.011955,0.010897,0.0072556
12/7/2023 14:34,45267.6094,1.1853,1.919,0.40773,0.1284,5.0064,5.1322,0.016458,1.7859,0.031846,0.078669,0.015247,0.010471,0.0038081
12/7/2023 14:34,45267.6094,1.1861,2.0298,0.40078,0.12396,4.9421,5.0822,0.017828,1.7704,0.03733,0.070983,0.016729,0.0061108,0.0059322
12/7/2023 14:35,45267.6094,1.1975,2.0016,0.40848,0.12746,4.9976,5.0991,0.013008,1.8324,0.044426,0.073864,0.01581,0.011567,0.0054766
12/7/2023 14:35,45267.6094,1.2505,1.9804,0.42296,0.13001,4.9791,5.1279,0.015927,1.7733,0.03882,0.082603,0.011828,0.0099685,0.0056224
12/7/2023 14:35,45267.6094,1.2273,1.9214,0.39292,0.13483,5.0548,5.1146,0.015644,1.7636,0.036724,0.076589,0.014021,0.0065921,0.0061151
12/7/2023 14:35,45267.6094,1.2098,1.8636,0.37047,0.13153,5.0699,5.1387,0.021706,1.7942,0.035523,0.071521,0.011109,0.010115,0.0053721
12/7/2023 14:35,45267.6094,1.2514,1.8992,0.38364,0.12608,5.0808,5.0803,0.014349,1.7651,0.037628,0.076788,0.015477,0.0079447,0.0034674
12/7/2023 14:35,45267.6094,1.1808,2.0902,0.41894,0.12363,4.9617,5.117,0.02176,1.782,0.045676,0.079524,0.012363,0.0089223,0.0053393
12/7/2023 14:35,45267.6094,1.2244,2.1402,0.43136,0.12536,4.8596,4.9465,0.015617,1.75,0.031872,0.063275,0.012267,0.0079734,0.0070933
12/7/2023 14:35,45267.6094,1.1748,2.0488,0.41992,0.12982,4.8859,5.073,0.014341,1.7889,0.031063,0.074676,0.0089687,0.0091775,0.0051376
12/7/2023 14:35,45267.6094,1.1873,1.9711,0.39561,0.12774,4.9049,5.0401,0.018857,1.7137,0.041012,0.072523,0.014283,0.0079565,0.0052817
12/7/2023 14:35,45267.6094,1.1943,2.0511,0.41461,0.12586,4.8374,5.1056,0.02048,1.7551,0.038179,0.074886,0.010158,0.0070708,0.0054764
12/7/2023 14:35,45267.6094,1.186,1.9217,0.38617,0.1279,4.9662,5.0874,0.011898,1.7893,0.038875,0.076696,0.014431,0.0083573,0.004885
12/7/2023 14:35,45267.6094,1.2256,1.9878,0.42842,0.13238,4.9504,5.1083,0.013789,1.7691,0.039296,0.082678,0.013768,0.013482,0.0065699
12/7/2023 14:35,45267.6094,1.1969,2.0479,0.45144,0.1177,4.8439,5.0273,0.020852,1.7616,0.042258,0.072296,0.014626,0.011739,0.0039525
12/7/2023 14:35,45267.6094,1.1814,1.9593,0.39142,0.1244,4.8736,5.0519,0.019658,1.7437,0.035408,0.077912,0.01503,0.0082524,0.0036719
12/7/2023 14:35,45267.6094,1.2725,1.9026,0.39807,0.1304,4.9333,5.0786,0.015242,1.7756,0.033941,0.075436,0.016495,0.008933,0.0075042
12/7/2023 14:35,45267.6094,1.2247,1.9493,0.38924,0.13117,4.9177,5.0799,0.021806,1.7613,0.033286,0.073609,0.012809,0.0061097,0.0044461
12/7/2023 14:35,45267.6094,1.2154,1.9615,0.39863,0.1443,4.794,5.0869,0.013233,1.7336,0.035456,0.081544,0.012517,0.0063728,0.0047118
12/7/2023 14:35,45267.6094,1.1648,1.9919,0.41842,0.11092,4.9783,5.0715,0.016401,1.7323,0.042292,0.077277,0.011868,0.010441,0.0045129
12/7/2023 14:35,45267.6094,1.2238,1.9986,0.38422,0.12829,4.8546,5.0944,0.016111,1.7394,0.040724,0.074588,0.013801,0.0095936,0.0045954
12/7/2023 14:35,45267.6094,1.2502,2.0222,0.42334,0.12751,4.8383,5.1636,0.019005,1.7413,0.048449,0.078999,0.013774,0.012432,0.0035231
12/7/2023 14:35,45267.6094,1.2726,2.1134,0.41394,0.12971,4.7776,5.0774,0.01838,1.7557,0.043049,0.06434,0.017482,0.011828,0.0071397
12/7/2023 14:35,45267.6094,1.1464,2.1329,0.44941,0.13099,4.6977,5.0416,0.022129,1.7411,0.044093,0.076663,0.014086,0.010508,0.0056795
12/7/2023 14:35,45267.6094,1.1862,2.149,0.44025,0.12507,4.7365,5.0094,0.022079,1.7231,0.040651,0.067985,0.014508,0.0086149,0.0061802
12/7/2023 14:35,45267.6094,1.1857,2.0988,0.43011,0.13855,4.7882,4.9941,0.020298,1.7492,0.038503,0.073774,0.013777,0.012973,0.0067846
12/7/2023 14:35,45267.6094,1.1935,2.0994,0.43827,0.12162,4.7661,4.9551,0.014589,1.6944,0.048429,0.08065,0.012812,0.012418,0.0048154
12/7/2023 14:35,45267.6094,1.1311,2.2297,0.47453,0.1305,4.5768,4.9887,0.018183,1.7116,0.036087,0.077153,0.013149,0.007531,0.004289
12/7/2023 14:35,45267.6094,1.1558,2.2294,0.49314,0.12546,4.6664,4.9328,0.017939,1.728,0.04141,0.075767,0.013956,0.0050349,0.0067571
12/7/2023 14:35,45267.6094,1.2028,1.9625,0.39849,0.12642,4.9054,4.9376,0.016762,1.6959,0.043705,0.068825,0.015446,0.007563,0.006561
12/7/2023 14:35,45267.6094,1.1333,1.9367,0.38517,0.12743,4.8896,4.9999,0.015315,1.7047,0.03887,0.080007,0.012777,0.0074439,0.0055262
12/7/2023 14:35,45267.6094,1.1918,1.9851,0.42063,0.11866,4.8638,5.0492,0.022198,1.7317,0.034438,0.070196,0.012202,0.0063863,0.0044985
12/7/2023 14:36,45267.6094,1.1694,2.127,0.44647,0.12998,4.8113,5.0179,0.015347,1.7186,0.0352,0.067074,0.015964,0.011127,0.0053969
12/7/2023 14:36,45267.6094,1.1691,2.1593,0.44591,0.12464,4.8412,5.005,0.02254,1.735,0.044164,0.070453,0.013496,0.010735,0.0089194
12/7/2023 14:36,45267.6094,1.12,2.1448,0.4517,0.13221,4.7666,4.9274,0.020717,1.7296,0.034186,0.078567,0.013064,0.0075324,0.0054653
